userId,neighborId,similarity
9176,11816,0.332
9176,6171,0.9
9176,5640,0.529
9176,10883,0.257
9176,9520,0.311
9176,10104,0.393
9176,10395,0.462
9176,14078,0.261
9176,1781,0.26
9178,6048,0.112
9178,821,0.098
9178,11234,0.126
9178,12036,0.112
9178,12631,0.092
9178,10120,0.111
9178,12627,0.124
9178,8331,0.11
9178,10376,0.091
9178,13201,0.096
9178,6706,0.112
9178,11795,0.116
9178,789,0.102
9178,1877,0.124
9178,6167,0.114
9178,8052,0.093
9178,12090,0.112
9178,10107,0.093
9178,5278,0.123
9178,10933,0.112
9183,4224,0.499
9183,15009,0.66
9183,3234,0.66
9183,5227,0.65
9183,6119,0.462
9183,6696,0.66
9183,811,0.645
9183,6520,0.386
9183,8685,0.65
9183,9198,0.66
9183,3571,0.414
9183,13664,0.419
9183,4467,0.416
9183,4398,0.398
9183,9814,0.499
9183,343,0.66
9183,11928,0.429
9183,2688,0.421
9183,6619,0.458
9183,7679,0.66
9186,3264,0.508
9186,8976,0.29
9186,7515,0.378
9186,4998,0.278
9186,5001,0.329
9186,6762,0.44
9186,5247,0.266
9186,6830,0.266
9186,6447,0.378
9186,11792,0.378
9186,5681,0.265
9186,6099,0.275
9186,11508,0.286
9186,1513,0.255
9186,15129,0.271
9186,6521,0.28
9186,3003,0.289
9186,3453,0.378
9186,15358,0.249
9186,11039,0.27
9189,4000,0.233
9189,7043,0.296
9189,8677,0.305
9189,8198,0.355
9189,1735,0.47
9189,1864,0.212
9189,3899,0.215
9189,1738,0.273
9189,9228,0.245
9189,14959,0.217
9189,14552,0.19
9189,5683,0.378
9189,3444,0.231
9189,3381,0.2
9189,11256,0.297
9189,6745,0.184
9189,14458,0.247
9189,4283,0.339
9189,1434,0.174
9189,2773,0.175
9192,8480,0.189
9192,2944,0.177
9192,1807,0.12
9192,1318,0.116
9192,14214,0.192
9192,6214,0.164
9192,2748,0.161
9192,11671,0.12
9192,7085,0.202
9192,1103,0.163
9192,11856,0.241
9192,13652,0.146
9192,1340,0.142
9192,8982,0.162
9192,6825,0.147
9192,184,0.116
9192,11577,0.239
9192,10651,0.178
9192,8860,0.213
9192,3422,0.115
9214,5120,0.177
9214,4386,0.03
9214,5667,0.374
9214,12932,0.097
9214,11045,0.198
9214,15018,0.064
9214,3287,0.074
9214,3564,0.279
9214,3997,0.057
9214,9297,0.096
9214,3187,0.674
9214,1236,0.052
9214,950,0.307
9214,8471,0.084
9214,6072,0.064
9214,2107,0.054
9214,8091,0.163
9214,2995,0.102
9214,10654,0.096
9214,5759,0.065
9216,9440,0.114
9216,1793,0.066
9216,15299,0.182
9216,7272,0.242
9216,6985,0.05
9216,2602,0.221
9216,9323,0.309
9216,11346,0.094
9216,6446,0.307
9216,2301,0.05
9216,401,0.047
9216,15314,0.397
9216,3123,0.033
9216,11220,0.086
9216,6120,0.033
9216,152,0.045
9216,1625,0.121
9216,10523,0.303
9216,3005,0.19
9216,4255,0.484
9219,7489,0.465
9220,3201,0.474
9220,9858,0.416
9220,6339,0.426
9220,11812,0.499
9220,2469,0.414
9220,10598,0.374
9220,14056,0.426
9220,5484,0.414
9220,1214,0.382
9220,11709,0.414
9220,1496,0.384
9220,7138,0.374
9220,8515,0.398
9220,2356,0.438
9220,6261,0.474
9220,14743,0.414
9220,3908,0.414
9220,13881,0.414
9220,11005,0.5
9220,7006,0.5
9222,3520,0.163
9222,1136,0.156
9222,643,0.187
9222,8741,0.187
9222,10153,0.157
9222,13930,0.174
9222,215,0.25
9222,6060,0.156
9222,13293,0.189
9222,10735,0.217
9222,13296,0.156
9222,8657,0.187
9222,12363,0.175
9222,2647,0.174
9222,12697,0.172
9222,9074,0.155
9222,12828,0.157
9222,10781,0.172
9222,5644,0.156
9222,1445,0.212
9225,11329,0.196
9225,14875,0.331
9225,12516,0.2
9225,2052,0.153
9225,12997,0.151
9225,13705,0.142
9225,716,0.328
9225,6958,0.2
9225,5872,0.15
9225,6226,0.162
9225,11795,0.17
9225,3780,0.176
9225,1582,0.347
9225,3641,0.25
9225,3973,0.15
9225,15033,0.172
9225,3993,0.15
9225,13659,0.181
9225,94,0.174
9225,2965,0.156
9228,3232,0.202
9228,8264,0.179
9228,4283,0.345
9228,9189,0.245
9228,8198,0.362
9228,1735,0.478
9228,13352,0.207
9228,1738,0.278
9228,8687,0.217
9228,14552,0.194
9228,8402,0.202
9228,3381,0.204
9228,14959,0.222
9228,1434,0.178
9228,11256,0.303
9228,6745,0.189
9228,4762,0.244
9228,3899,0.22
9228,2013,0.248
9228,12698,0.196
9232,10049,0.32
9232,12994,0.412
9232,12067,0.58
9232,8036,0.538
9232,8743,0.354
9232,4095,0.319
9232,7431,0.334
9232,11020,0.438
9232,3853,0.375
9232,4398,0.348
9232,10765,0.313
9232,7854,0.333
9232,13553,0.417
9232,2350,0.464
9232,4822,0.339
9232,6681,0.312
9232,12002,0.321
9232,11098,0.341
9232,4703,0.319
9232,15253,0.338
9236,480,0.569
9236,9506,0.68
9236,3940,0.704
9236,11141,0.889
9236,2897,0.544
9236,1004,0.544
9236,2666,0.552
9236,11915,0.677
9236,9804,0.589
9236,9581,0.865
9236,590,0.828
9236,2352,0.746
9236,5777,0.889
9236,430,0.574
9236,14263,0.644
9236,8439,0.651
9236,1754,0.553
9236,1614,0.637
9236,13053,0.711
9236,4511,0.889
9245,3937,0.133
9245,10114,0.125
9245,14755,0.144
9245,230,0.168
9245,13734,0.144
9245,10631,0.135
9245,1225,0.136
9245,12627,0.201
9245,4663,0.127
9245,8367,0.201
9245,14607,0.141
9245,10609,0.176
9245,9321,0.131
9245,9075,0.195
9245,2033,0.132
9245,6167,0.184
9245,14298,0.127
9245,10099,0.143
9245,6493,0.157
9245,5278,0.2
9249,9040,0.37
9249,9985,0.587
9249,5346,0.374
9249,9635,0.455
9249,14021,0.613
9249,10855,0.442
9249,9896,0.44
9249,4457,0.416
9249,4289,0.486
9249,3117,0.395
9249,655,0.513
9249,11728,0.61
9249,11412,0.366
9249,10549,0.365
9249,4502,0.418
9249,4632,0.365
9249,7417,0.388
9249,8063,0.359
9249,4234,0.579
9249,4575,0.509
9250,11466,0.6
9253,1280,0.33
9253,7142,0.288
9253,9076,0.46
9253,11449,0.303
9253,4680,0.293
9253,6364,0.414
9253,13674,0.44
9253,11179,0.46
9253,7374,0.337
9253,14877,0.285
9253,6256,0.375
9253,5780,0.458
9253,917,0.269
9253,12310,0.293
9253,15289,0.389
9253,4824,0.456
9253,5396,0.346
9253,9372,0.458
9253,8285,0.455
9253,861,0.269
9258,10535,0.413
9258,1707,0.424
9258,13509,0.486
9258,8806,0.672
9258,4007,0.672
9258,4012,0.518
9258,12773,0.471
9258,2060,0.487
9258,2317,0.491
9258,12511,0.608
9258,8237,0.515
9258,8305,0.479
9258,1106,0.413
9258,838,0.476
9258,10671,0.445
9258,7510,0.518
9258,5809,0.407
9258,10267,0.518
9258,5693,0.409
9258,5285,0.608
9260,2376,0.598
9260,8961,0.54
9260,9283,0.477
9260,1668,0.494
9260,4918,0.487
9260,14664,0.537
9260,10825,0.5
9260,12396,0.513
9260,15154,0.464
9260,2830,0.54
9260,15119,0.511
9260,13800,0.532
9260,11922,0.54
9260,8531,0.54
9260,13364,0.43
9260,85,0.443
9260,14070,0.54
9260,15320,0.532
9260,7140,0.428
9260,1500,0.54
9263,11936,0.307
9263,3393,0.308
9263,14819,0.25
9263,13959,0.214
9263,8455,0.308
9263,9672,0.247
9263,11625,0.25
9263,5248,0.243
9263,12279,0.233
9263,7880,0.236
9263,1552,0.243
9263,10449,0.255
9263,9779,0.254
9263,5973,0.219
9263,2007,0.236
9263,15157,0.209
9263,57,0.207
9263,6138,0.221
9263,3195,0.288
9263,1503,0.296
9267,1761,0.383
9267,7042,0.488
9267,3555,0.405
9267,10166,0.35
9267,9320,0.41
9267,9165,0.286
9267,7434,0.446
9267,11746,0.392
9267,12719,0.656
9267,11795,0.246
9267,7240,0.256
9267,15187,0.393
9267,5182,0.281
9267,10966,0.39
9267,12440,0.405
9267,2899,0.26
9267,923,0.522
9267,4861,0.23
9267,5022,0.323
9267,1151,0.242
9268,9952,0.303
9268,2246,0.309
9268,14021,0.303
9268,8870,0.303
9268,9927,0.28
9268,9736,0.308
9268,4234,0.286
9268,4555,0.301
9268,11213,0.303
9268,9806,0.303
9268,14317,0.297
9268,6992,0.303
9268,9906,0.287
9268,4835,0.303
9268,884,0.303
9268,6873,0.303
9268,12410,0.303
9268,12636,0.303
9268,4606,0.3
9268,9381,0.303
9273,15171,0.347
9273,2948,0.308
9273,1509,0.401
9273,12999,0.335
9273,9244,0.243
9273,14636,0.316
9273,9650,0.445
9273,8204,0.206
9273,13135,0.287
9273,8496,0.281
9273,6040,0.237
9273,13042,0.667
9273,3971,0.459
9273,3413,0.507
9273,3638,0.276
9273,5400,0.553
9273,10355,0.216
9273,5980,0.423
9273,189,0.567
9273,4127,0.536
9275,4545,0.307
9275,1570,0.307
9275,12067,0.307
9275,10020,0.305
9275,13287,0.307
9275,14915,0.3
9275,2727,0.307
9275,366,0.305
9275,7408,0.307
9275,146,0.307
9275,2979,0.307
9275,10979,0.301
9275,8309,0.304
9275,13110,0.3
9275,510,0.304
9275,13963,0.297
9275,13625,0.305
9275,4956,0.302
9275,10718,0.307
9275,3059,0.3
9277,5577,0.118
9277,4259,0.314
9277,3177,0.309
9277,7057,0.116
9277,1929,0.159
9277,339,0.135
9277,5611,0.201
9277,13772,0.111
9277,11715,0.105
9277,8497,0.28
9277,8218,0.083
9277,5459,0.174
9277,7284,0.31
9277,14103,0.375
9277,6328,0.22
9277,12154,0.321
9277,2811,0.079
9277,12444,0.094
9277,5562,0.165
9277,6915,0.089
9278,13857,0.146
9278,2563,0.22
9278,452,0.175
9278,9445,0.164
9278,6599,0.148
9278,11217,0.175
9278,5545,0.223
9278,1066,0.159
9278,6759,0.223
9278,10670,0.159
9278,9487,0.175
9278,10704,0.149
9278,7729,0.192
9278,6788,0.162
9278,3253,0.186
9278,6614,0.197
9278,11959,0.151
9278,1785,0.223
9278,12570,0.218
9278,7165,0.223
9281,8064,0.512
9281,10720,0.505
9281,3554,0.507
9281,4096,0.429
9281,2502,0.8
9281,4678,0.909
9281,9491,0.416
9281,10569,0.49
9281,4428,0.889
9281,7827,0.442
9281,15167,0.407
9281,13333,0.48
9281,7094,0.611
9281,4695,0.9
9281,11257,0.601
9281,5747,0.426
9281,5819,0.512
9281,10332,0.411
9281,12601,0.524
9281,3813,0.542
9282,14171,0.41
9282,5371,0.516
9282,5092,0.606
9282,9957,0.419
9282,5832,0.522
9282,12092,0.721
9282,4138,0.445
9282,9612,0.601
9282,6575,0.523
9282,15216,0.512
9282,10749,0.422
9282,979,0.475
9282,308,0.721
9282,5109,0.724
9282,6743,0.42
9282,1496,0.549
9282,6298,0.724
9282,2139,0.52
9282,5788,0.724
9282,11098,0.475
9284,3714,0.437
9284,12355,0.641
9284,2182,0.206
9284,11335,0.147
9284,2280,0.706
9284,1084,0.335
9284,13026,0.223
9284,6924,0.232
9284,5602,0.411
9284,2109,0.333
9284,13521,0.424
9284,12564,0.442
9284,3710,0.16
9284,1655,0.32
9284,11476,0.399
9284,13407,0.311
9284,11164,0.364
9284,6717,0.565
9284,1758,0.711
9284,4287,0.711
9289,5680,0.52
9289,8675,0.488
9289,12452,0.37
9289,6501,0.362
9289,7494,0.342
9289,552,0.31
9289,1704,0.419
9289,10493,0.347
9289,8240,0.582
9289,14289,0.422
9289,13778,0.377
9289,4915,0.37
9289,5078,0.377
9289,14264,0.31
9289,3737,0.333
9289,7451,0.282
9289,10108,0.287
9289,221,0.488
9289,478,0.524
9289,6781,0.272
9290,12832,0.66
9290,7751,0.688
9290,14801,0.617
9290,7345,0.546
9290,2130,0.883
9290,3309,0.9
9290,11408,0.648
9290,10673,0.889
9290,274,0.9
9290,11635,0.875
9290,11858,0.889
9290,12373,0.909
9290,14454,0.494
9290,2481,0.625
9290,11129,0.58
9290,2331,0.498
9290,12732,0.561
9290,2653,0.664
9290,8472,0.484
9290,373,0.58
9299,4448,0.673
9299,6816,0.641
9299,2818,0.724
9299,4443,0.654
9299,7524,0.546
9299,2022,0.623
9299,8714,0.625
9299,8609,0.546
9299,1898,0.737
9299,12779,0.58
9299,11182,0.671
9299,5486,0.79
9299,10866,0.582
9299,499,0.656
9299,4468,0.66
9299,15317,0.692
9299,10134,0.692
9299,10708,0.607
9299,1647,0.757
9299,509,0.737
9303,7776,0.255
9303,5538,0.339
9303,2563,0.251
9303,6290,0.241
9303,11272,0.288
9303,13858,0.229
9303,1484,0.285
9303,7917,0.289
9303,2685,0.238
9303,568,0.238
9303,5330,0.269
9303,14003,0.288
9303,4437,0.289
9303,10422,0.289
9303,6423,0.288
9303,856,0.283
9303,2299,0.276
9303,7165,0.256
9303,1438,0.301
9303,3861,0.253
9304,6736,0.32
9304,10082,0.443
9304,11811,0.445
9304,6630,0.32
9304,1928,0.352
9304,4297,0.32
9304,14379,0.445
9304,12658,0.318
9304,8814,0.445
9304,912,0.443
9304,14376,0.411
9304,1298,0.445
9304,4659,0.336
9304,628,0.335
9304,6325,0.427
9304,3688,0.318
9304,13055,0.32
9304,6813,0.304
9304,9406,0.336
9304,9141,0.368
9310,3201,0.587
9310,9858,0.462
9310,6339,0.447
9310,11812,0.589
9310,2469,0.427
9310,10337,0.394
9310,14056,0.447
9310,11709,0.427
9310,8515,0.4
9310,5484,0.427
9310,15037,0.56
9310,1496,0.403
9310,3987,0.408
9310,2356,0.469
9310,6261,0.587
9310,14743,0.427
9310,3908,0.427
9310,13881,0.427
9310,11005,0.592
9310,7006,0.592
9312,13673,0.195
9312,13870,0.07
9312,8614,0.443
9322,9904,0.442
9322,11267,0.596
9322,4036,0.724
9322,9893,0.586
9322,3622,0.508
9322,169,0.546
9322,1054,0.66
9322,13003,0.534
9322,11437,0.692
9322,5582,0.483
9322,9741,0.66
9322,4848,0.66
9322,306,0.724
9322,4035,0.537
9322,1662,0.546
9322,11000,0.451
9322,2802,0.508
9322,3196,0.523
9322,4478,0.597
9322,2239,0.565
9331,11298,0.298
9331,771,0.239
9331,2884,0.236
9331,9638,0.259
9331,11911,0.228
9331,4776,0.4
9331,14665,0.293
9331,12514,0.209
9331,8541,0.206
9331,1040,0.209
9331,13650,0.213
9331,1780,0.245
9331,12297,0.208
9331,2168,0.238
9331,3892,0.239
9331,10111,0.243
9331,3100,0.232
9331,13533,0.208
9331,1028,0.214
9331,5311,0.239
9332,10448,0.079
9332,7266,0.271
9332,15139,0.198
9332,2244,0.13
9332,15205,0.172
9332,13544,0.134
9332,5727,0.101
9332,14122,0.17
9332,392,0.073
9332,12748,0.181
9332,4461,0.08
9332,13840,0.113
9332,9905,0.084
9332,8786,0.084
9332,12628,0.141
9332,13622,0.165
9332,14423,0.097
9332,13018,0.182
9332,2939,0.129
9332,9791,0.119
9337,8243,0.131
9337,12099,0.076
9337,9860,0.054
9337,12325,0.539
9337,13121,0.027
9337,6120,0.091
9337,6954,0.137
9337,11659,0.114
9337,6222,0.042
9337,13870,0.058
9337,13455,0.555
9337,10512,0.022
9337,14705,0.147
9337,402,0.06
9337,12659,0.616
9337,1342,0.52
9337,8592,0.022
9337,12185,0.464
9337,12413,0.383
9337,10494,0.874
9340,4881,0.11
9340,13298,0.065
9340,2597,0.417
9340,14390,0.349
9340,3051,0.126
9340,14549,0.073
9345,7983,0.232
9345,1443,0.293
9345,932,0.05
9345,9893,0.411
9345,14726,0.184
9345,1332,0.091
9345,9865,0.443
9345,8555,0.224
9345,6927,0.144
9345,4161,0.05
9345,6620,0.045
9345,13364,0.327
9345,8734,0.044
9345,4598,0.233
9345,11001,0.13
9345,12379,0.16
9345,12358,0.052
9345,4214,0.056
9345,6710,0.082
9345,12005,0.091
9347,8368,0.392
9347,3074,0.402
9347,10371,0.541
9347,2180,0.431
9347,14630,0.366
9347,8840,0.452
9347,2313,0.543
9347,4203,0.35
9347,7981,0.524
9347,4206,0.546
9347,560,0.431
9347,4049,0.546
9347,5170,0.411
9347,14419,0.431
9347,12245,0.371
9347,2966,0.369
9347,12183,0.538
9347,377,0.41
9347,12034,0.392
9347,8925,0.383
9364,2113,0.067
9364,611,0.14
9364,1828,0.241
9364,7288,0.075
9364,7399,0.153
9364,872,0.052
9364,13944,0.089
9364,11402,0.077
9364,14668,0.331
9364,1133,0.082
9364,2958,0.155
9364,13432,0.265
9364,6610,0.157
9364,11192,0.124
9364,5172,0.267
9364,8597,0.061
9364,11576,0.201
9364,4372,0.204
9364,14520,0.08
9364,1150,0.227
9365,352,0.332
9365,12353,0.251
9365,4,0.268
9365,2853,0.279
9365,13117,0.254
9365,136,0.282
9365,745,0.254
9365,14762,0.282
9365,8124,0.252
9365,5485,0.293
9365,11631,0.375
9365,6129,0.306
9365,5204,0.372
9365,6197,0.282
9365,3480,0.268
9365,3983,0.375
9365,6524,0.372
9365,4010,0.296
9365,8446,0.27
9365,9389,0.508
9366,11412,0.353
9366,4067,0.285
9366,2614,0.317
9366,3911,0.399
9366,15368,0.391
9366,6570,0.28
9366,7917,0.443
9366,5538,0.29
9366,15080,0.3
9366,7314,0.399
9366,14547,0.451
9366,12116,0.397
9366,10910,0.269
9366,10422,0.443
9366,8631,0.308
9366,2392,0.465
9366,13204,0.391
9366,6106,0.305
9366,15124,0.348
9366,4478,0.287
9368,8321,0.14
9368,3843,0.282
9368,11844,0.196
9368,2145,0.038
9368,9052,0.045
9368,6985,0.065
9368,13101,0.47
9368,3567,0.304
9368,9859,0.306
9368,7287,0.048
9368,12708,0.101
9368,4026,0.086
9368,4668,0.064
9369,12576,0.292
9369,386,0.374
9369,8419,0.065
9369,298,0.135
9369,1227,0.471
9369,15084,0.085
9369,8365,0.151
9369,1003,0.045
9369,10928,0.151
9369,5425,0.138
9369,12723,0.036
9369,14774,0.475
9369,10776,0.262
9369,9785,0.537
9369,8826,0.793
9369,12015,0.039
9369,7100,0.339
9369,10778,0.711
9369,10571,0.04
9372,12656,0.403
9372,15339,0.439
9372,4964,0.508
9372,9253,0.458
9372,9076,0.905
9372,39,0.405
9372,779,0.381
9372,13674,0.83
9372,11179,0.905
9372,589,0.531
9372,12784,0.522
9372,9009,0.421
9372,9323,0.407
9372,5780,0.896
9372,7285,0.359
9372,4824,0.897
9372,15289,0.763
9372,9883,0.485
9372,6364,0.817
9372,11678,0.399
9375,2304,0.102
9375,10818,0.084
9375,15043,0.107
9375,14982,0.103
9375,7591,0.239
9375,10120,0.119
9375,14345,0.087
9375,238,0.098
9375,4176,0.108
9375,13201,0.095
9375,2418,0.094
9375,931,0.243
9375,2708,0.155
9375,9326,0.087
9375,12598,0.169
9375,6769,0.081
9375,8536,0.082
9375,12633,0.153
9375,11165,0.137
9375,11774,0.09
9382,2016,0.285
9382,14241,0.277
9382,10659,0.194
9382,2148,0.405
9382,7045,0.159
9382,1380,0.249
9382,14464,0.212
9382,3883,0.26
9382,783,0.211
9382,3184,0.235
9382,13265,0.296
9382,3794,0.161
9382,12342,0.28
9382,663,0.226
9382,8516,0.504
9382,7290,0.29
9382,14523,0.173
9382,13020,0.278
9382,13981,0.204
9382,5562,0.164
9383,1952,0.9
9383,14624,0.732
9383,9029,0.874
9383,5441,0.692
9383,9101,0.694
9383,7145,0.909
9383,2058,0.909
9383,15212,0.909
9383,6701,0.793
9383,782,0.905
9383,12685,0.724
9383,10186,0.724
9383,11474,0.909
9383,10229,0.909
9383,11480,0.821
9383,8473,0.909
9383,7774,0.692
9383,13322,0.795
9383,3326,0.909
9383,14558,0.692
9388,8368,0.32
9388,3074,0.41
9388,10371,0.442
9388,2180,0.352
9388,14630,0.318
9388,4049,0.446
9388,8840,0.369
9388,2313,0.444
9388,5170,0.336
9388,7981,0.428
9388,4206,0.446
9388,560,0.352
9388,2737,0.434
9388,7090,0.358
9388,14419,0.352
9388,12245,0.378
9388,12183,0.441
9388,377,0.335
9388,12034,0.32
9388,8925,0.313
9390,4049,0.141
9390,13451,0.14
9390,4206,0.141
9390,6823,0.152
9390,7144,0.159
9390,2313,0.141
9390,12810,0.158
9390,12183,0.141
9390,7149,0.159
9390,4558,0.147
9390,112,0.159
9390,14120,0.141
9390,8210,0.141
9390,8115,0.159
9390,14613,0.159
9390,6350,0.159
9390,12696,0.141
9390,13532,0.145
9390,12925,0.159
9390,2271,0.159
9395,14592,0.294
9395,3297,0.491
9395,8196,0.494
9395,13861,0.351
9395,3974,0.427
9395,2855,0.338
9395,12742,0.322
9395,10123,0.315
9395,8274,0.315
9395,5395,0.311
9395,5373,0.378
9395,3890,0.372
9395,3731,0.34
9395,148,0.353
9395,11070,0.301
9395,5334,0.315
9395,7928,0.494
9395,9049,0.436
9395,2397,0.423
9395,2052,0.329
9396,5696,0.603
9396,4321,0.371
9396,4324,0.393
9396,14149,0.585
9396,7783,0.357
9396,7880,0.476
9396,1335,0.442
9396,4288,0.328
9396,13485,0.446
9396,11949,0.408
9396,254,0.315
9396,8148,0.351
9396,2517,0.343
9396,12279,0.458
9396,2244,0.381
9396,7738,0.447
9396,14171,0.412
9396,9756,0.531
9396,2110,0.387
9396,4351,0.402
9399,4033,0.296
9399,6851,0.26
9399,8902,0.312
9399,2118,0.296
9399,4615,0.224
9399,9930,0.226
9399,7818,0.466
9399,9901,0.267
9399,14158,0.363
9399,12975,0.368
9399,5586,0.431
9399,3411,0.252
9399,4980,0.363
9399,2325,0.264
9399,10742,0.294
9399,10649,0.274
9399,5682,0.247
9399,4466,0.216
9399,730,0.227
9399,5247,0.239
9401,1856,0.258
9401,15330,0.241
9401,10180,0.241
9401,5254,0.257
9401,3527,0.252
9401,7368,0.263
9401,9257,0.262
9401,11083,0.235
9401,12012,0.239
9401,13551,0.237
9401,14384,0.288
9401,2782,0.27
9401,2966,0.256
9401,2073,0.335
9401,14788,0.228
9401,665,0.294
9401,7099,0.284
9401,7452,0.329
9401,2814,0.268
9401,13247,0.254
9406,5184,0.41
9406,4865,0.602
9406,10082,0.684
9406,11811,0.69
9406,13809,0.438
9406,14376,0.627
9406,4297,0.5
9406,14540,0.428
9406,8814,0.69
9406,3887,0.443
9406,6928,0.46
9406,1928,0.548
9406,12658,0.496
9406,4659,0.523
9406,628,0.523
9406,6325,0.663
9406,474,0.55
9406,6813,0.475
9406,9301,0.425
9406,9141,0.573
9409,6405,0.113
9409,11622,0.337
9409,11976,0.281
9409,11401,0.218
9409,5995,0.174
9409,8412,0.166
9409,3118,0.09
9409,5407,0.082
9409,6352,0.113
9409,3569,0.142
9409,1300,0.237
9409,8373,0.201
9409,278,0.182
9409,791,0.124
9409,12212,0.145
9409,9352,0.137
9409,59,0.189
9409,14076,0.227
9409,9661,0.312
9409,8277,0.117
9413,832,0.41
9413,15009,0.418
9413,3234,0.418
9413,6080,0.294
9413,6696,0.418
9413,1868,0.299
9413,4224,0.315
9413,5227,0.414
9413,2240,0.299
9413,8685,0.414
9413,9198,0.418
9413,11864,0.276
9413,14199,0.273
9413,3374,0.285
9413,9814,0.315
9413,3721,0.285
9413,12600,0.418
9413,5082,0.269
9413,9183,0.299
9413,7679,0.418
9416,5664,0.634
9416,3454,0.419
9416,7364,0.652
9416,13926,0.429
9416,9702,0.476
9416,529,0.427
9416,10536,0.66
9416,14827,0.475
9416,7506,0.476
9416,14543,0.66
9416,14360,0.449
9416,14930,0.579
9416,15230,0.467
9416,7766,0.572
9416,8439,0.421
9416,9496,0.633
9416,6009,0.66
9416,5437,0.475
9416,1694,0.62
9416,5663,0.464
9418,4496,0.047
9418,9763,0.086
9418,11140,0.123
9418,14343,0.086
9418,14792,0.056
9418,3508,0.051
9418,3116,0.081
9418,8109,0.082
9418,816,0.116
9418,6673,0.05
9418,3730,0.129
9418,675,0.063
9418,10420,0.071
9418,1333,0.082
9418,5688,0.161
9418,2644,0.058
9418,10810,0.047
9418,1467,0.061
9418,4924,0.064
9418,13362,0.053
9420,9366,0.179
9420,5538,0.247
9420,899,0.283
9420,9988,0.222
9420,2614,0.27
9420,7751,0.221
9420,15294,0.176
9420,2119,0.197
9420,1037,0.222
9420,7917,0.379
9420,1438,0.198
9420,11185,0.298
9420,8850,0.215
9420,1972,0.196
9420,10910,0.229
9420,10422,0.379
9420,8631,0.263
9420,7375,0.206
9420,4478,0.245
9420,5951,0.211
9433,6400,0.207
9433,13025,0.184
9433,4194,0.182
9433,15179,0.212
9433,3524,0.258
9433,13638,0.182
9433,5223,0.205
9433,2083,0.182
9433,9479,0.182
9433,14315,0.182
9433,7630,0.182
9433,14991,0.182
9433,7536,0.201
9433,4273,0.218
9433,10323,0.182
9433,15265,0.181
9433,7371,0.182
9433,2179,0.182
9433,3676,0.182
9433,1258,0.182
9440,10944,0.118
9440,4131,0.133
9440,3300,0.117
9440,9509,0.133
9440,5606,0.147
9440,8263,0.117
9440,7880,0.139
9440,11530,0.117
9440,6699,0.118
9440,13644,0.118
9440,2686,0.117
9440,3262,0.136
9440,10934,0.118
9440,2137,0.118
9440,12312,0.164
9440,4889,0.133
9440,13788,0.133
9440,6278,0.124
9440,13566,0.133
9440,2911,0.147
9441,9328,0.111
9441,9104,0.064
9441,6258,0.067
9441,693,0.131
9441,5152,0.039
9441,13529,0.36
9441,7195,0.112
9441,10158,0.249
9448,11744,0.214
9448,5889,0.251
9448,7682,0.234
9448,11259,0.169
9448,5572,0.141
9448,9861,0.373
9448,11783,0.272
9448,14536,0.215
9448,5769,0.124
9448,780,0.145
9448,4366,0.269
9448,6639,0.156
9448,12216,0.148
9448,13266,0.221
9448,4053,0.178
9448,14424,0.489
9448,8025,0.175
9448,9530,0.127
9448,3931,0.215
9448,11229,0.195
9454,1954,0.117
9454,3171,0.117
9454,5316,0.106
9454,13253,0.098
9454,2951,0.119
9454,5832,0.107
9454,11145,0.114
9454,4138,0.1
9454,11819,0.096
9454,7547,0.091
9454,13422,0.091
9454,8175,0.106
9454,9072,0.097
9454,4561,0.1
9454,7634,0.095
9454,979,0.092
9454,13652,0.097
9454,3364,0.106
9454,7092,0.097
9454,12092,0.092
9461,10592,0.108
9461,8897,0.125
9461,9796,0.098
9461,10278,0.102
9461,2657,0.046
9461,13000,0.081
9461,13898,0.068
9461,8203,0.054
9461,9454,0.046
9461,8776,0.058
9461,12961,0.037
9461,6708,0.158
9461,1793,0.046
9461,13080,0.331
9461,9876,0.132
9461,11738,0.151
9461,1340,0.172
9461,8042,0.047
9461,13511,0.036
9461,1791,0.079
9473,13858,0.369
9473,3461,0.596
9473,3910,0.412
9473,12103,0.48
9473,14985,0.464
9473,10058,0.427
9473,3819,0.385
9473,4972,0.429
9473,2093,0.273
9473,5231,0.596
9473,1872,0.536
9473,5268,0.312
9473,7762,0.596
9473,13142,0.348
9473,4885,0.336
9473,14934,0.353
9473,11608,0.239
9473,4697,0.382
9473,14470,0.442
9473,5445,0.285
9474,4886,0.169
9474,12015,0.02
9475,3424,0.159
9475,8162,0.164
9475,1346,0.171
9475,13355,0.171
9475,68,0.19
9475,7926,0.159
9475,3783,0.167
9475,3979,0.17
9475,6978,0.171
9475,14543,0.152
9475,7373,0.16
9475,946,0.188
9475,14883,0.171
9475,9620,0.19
9475,11701,0.152
9475,12182,0.17
9475,4761,0.19
9475,3482,0.163
9475,2411,0.189
9475,12795,0.169
9476,14882,0.165
9476,7237,0.13
9476,10982,0.118
9476,12945,0.112
9476,12691,0.165
9476,11850,0.109
9476,11500,0.119
9476,11906,0.084
9476,624,0.354
9476,11729,0.151
9476,12460,0.091
9476,275,0.184
9476,9286,0.081
9476,9689,0.149
9476,1786,0.096
9476,11231,0.092
9476,5724,0.105
9476,8509,0.169
9476,3781,0.087
9476,6373,0.098
9478,4800,0.354
9478,1140,0.311
9478,14883,0.653
9478,13892,0.279
9478,2378,0.504
