ItemId,avg
20328,3.0
20329,7.6
20330,5.0
20331,6.0
20332,6.5
20333,1.0
20334,6.0
20335,6.0
20336,6.0
20338,5.16667
20340,7.6
20341,1.0
20342,8.5
20343,6.0
20346,9.0
20347,6.83333
20348,6.25
20349,8.33333
20350,9.0
20351,9.0
20353,4.625
20354,4.0
20355,8.0
20356,6.92857
20358,6.75
20359,5.0
20360,6.0
20362,6.33333
20363,5.0
20364,8.0
20365,9.0
20366,4.0
20367,4.2
20368,8.0
20369,8.0
20370,7.0
20371,3.0
20372,3.66667
20373,6.0
20374,4.5
20375,10.0
20376,6.0
20377,8.88889
20378,5.0
20379,4.0
20380,8.375
20381,3.0
20382,5.5
20383,7.0
20384,6.66667
20385,6.0
20386,8.0
20387,8.0
20388,8.0
20389,7.85714
20390,7.125
20391,5.4
20392,8.0
20394,4.0
20396,3.0
20397,2.0
20398,7.33333
20399,4.36364
20400,8.25
20402,6.0
20403,6.33333
20404,5.25
20405,8.5
20406,9.0
20407,8.3
20408,6.0
20409,6.0
20410,6.0
20411,6.5
20412,2.33333
20413,6.9
20414,3.0
20415,3.0
20416,5.8
20417,6.88889
20418,7.5
20419,7.0
20420,5.5
20421,3.0
20422,7.0
20423,8.5
20424,6.91667
20425,7.0
20426,5.52941
20427,7.66667
20428,7.34146
20429,10.0
20430,6.66667
20431,4.0
20432,6.0
20433,7.0
20434,4.0
20437,6.0
20438,2.0
20439,8.0
20440,1.0
20441,5.8
20442,6.0
20443,6.0
20444,7.25
20446,10.0
20447,1.0
20448,8.0
20449,8.0
20450,5.0
20451,6.375
20452,4.0
20453,6.0
20454,6.5
20455,7.0
20456,4.0
20457,6.5
20458,10.0
20459,8.0
20460,4.0
20461,10.0
20462,6.33333
20463,10.0
20464,5.5
20465,6.0
20466,5.5
20467,5.66667
20468,7.61905
20469,6.0
20471,7.0
20472,8.0
20473,2.5
20474,1.0
20476,8.2
20477,8.0
20478,8.0
20479,7.0
20480,6.2
20481,6.5
20482,6.0
20484,6.95833
20486,8.5
20488,7.6
20489,8.66667
20490,7.0
20491,6.0
20492,7.0
20493,5.66667
20494,7.0
20495,5.90625
20496,2.66667
20497,6.0
20498,7.33333
20499,10.0
20500,6.0
20501,7.5
20502,6.0
20503,7.0
20504,10.0
20506,5.0
20507,6.27273
20508,9.0
20509,7.84615
20510,8.0
20511,7.0
20512,5.0
20513,5.76667
20514,5.66667
20515,8.0
20516,6.2
20517,7.57143
20518,6.23529
20519,5.0
20520,7.0
20521,6.2
20522,5.5
20523,5.0
20524,7.92857
20526,7.33333
20528,5.0
20529,8.5
20530,7.0
20531,8.0
20532,8.4
20533,3.0
20534,8.5
20535,6.66667
20536,5.5
20537,7.0
20538,3.5
20539,8.5
20540,4.0
20541,7.0
20542,10.0
20543,7.33333
20544,2.0
20545,9.0
20546,6.0
20547,8.5
20548,5.0
20549,8.0
20550,5.0
20551,5.16667
20552,4.16667
20553,8.0
20554,5.0
20555,6.5
20556,7.78947
20557,7.0
20558,9.0
20559,6.3
20560,2.0
20561,6.8
20562,5.88889
20564,9.0
20565,4.2
20566,8.2
20568,6.0
20569,4.34783
20570,5.5
20571,8.5
20573,4.5
20574,6.3125
20575,7.0
20576,1.0
20577,8.0
20578,4.33333
20579,7.0
20580,8.66667
20581,7.0
20582,5.76471
20583,3.0
20584,3.66667
20585,6.625
20586,6.0
20587,6.0
20588,3.5
20589,6.5
20591,8.0
20592,5.75
20593,4.0
20594,5.0
20595,7.375
20596,9.5
20597,8.33333
20598,7.0
20599,7.33333
20600,8.0
20601,8.0
20602,5.0
20604,5.33333
20605,10.0
20606,6.0
20607,3.33333
20608,8.625
20609,4.0
20610,5.0
20611,6.83333
20612,7.0
20613,7.66667
20614,5.875
20615,9.0
20617,6.6
20618,6.0
20619,7.75
20620,8.08491
20621,7.55556
20622,4.0
20623,7.25
20624,6.33333
20625,8.0
20626,7.0
20627,5.0
20628,4.33333
20631,6.0
20632,10.0
20633,6.6
20634,6.6
20635,8.30189
20636,5.0
20637,7.5
20638,2.0
20639,8.33333
20640,4.5
20641,4.5
20642,8.25
20643,8.0
20644,7.0
20645,6.875
20646,1.0
20647,7.375
20648,3.5
20649,8.125
20650,3.5
20651,5.0
20652,4.5
20653,8.0
20654,7.0
20656,6.0
20657,8.0
20658,8.0
20659,9.0
20660,7.0
20661,6.0
20662,5.0
20664,7.0
20665,5.88889
20666,5.66667
20667,4.0
20668,6.75
20669,6.0
20670,7.0
20671,3.0
20672,7.5
20673,5.88889
20675,8.0
20676,7.2
20677,6.0
20678,10.0
20679,6.5
20680,7.0
20681,7.5
20682,3.5
20683,7.5
20684,4.33333
20685,8.0
20686,3.33333
20688,9.0
20689,7.625
20690,6.0
20691,8.0
20692,7.25
20693,4.36
20694,3.0
20695,4.0
20696,5.875
20697,6.0
20698,7.85714
20699,7.9
20700,6.0
20701,5.33333
20702,10.0
20703,7.5
20704,8.0
20705,6.0
20706,1.0
20708,6.0
20709,8.0
20710,9.5
20711,2.5
20712,6.66667
20713,4.5
20714,6.0
20715,7.0
20717,8.0
20718,8.5
20719,4.0
20721,4.5
20722,5.5
20723,5.0
20724,8.0
20725,10.0
20726,8.25
20727,7.0
20728,1.0
20729,6.66667
20730,6.0
20731,8.90909
20733,5.0
20734,2.0
20735,3.0
20736,3.0
20737,6.96
20738,7.0
20739,4.0
20740,10.0
20741,6.0
20742,7.0
20743,5.0
20744,5.0
20745,7.69091
20746,7.0
20747,8.0
20748,8.66667
20750,10.0
20751,1.0
20753,6.84211
20754,7.0
20755,3.0
20756,9.0
20757,8.66667
20758,8.25
20759,7.11765
20760,1.0
20761,7.0
20762,5.0
20763,6.0
20764,6.0
20765,7.0
20766,8.0
20768,3.0
20769,1.0
20770,9.0
20771,8.33333
20772,2.0
20773,8.3
20774,5.375
20775,3.0
20776,10.0
20777,6.53125
20778,5.0
20779,8.0
20780,6.25
20781,7.0
20782,8.0
20783,5.5
20784,9.0
20785,8.0
20786,5.5
20787,6.0
20788,7.0
20789,6.0
20790,7.36364
20791,6.5
20793,7.0
20794,8.0
20795,4.0
20796,6.57143
20797,4.5
20798,10.0
20799,5.0
20800,9.0
20802,4.0
20803,8.57143
20805,7.0
20806,7.0
20807,4.0
20809,8.0
20810,9.0
20811,5.66667
20812,5.0
20813,5.0
20814,7.0
20815,6.125
20817,6.5
20818,6.0
20819,5.83333
20821,7.25
20822,8.0
20823,5.27778
20824,8.33333
20825,1.0
20826,6.0
20827,8.0
20828,5.0
20829,4.0
20830,4.0
20832,4.0
20833,7.0
20834,4.5
20835,8.0
20836,4.66667
20837,7.83333
20839,8.0
20840,7.5
20841,4.0
20842,5.0
20843,6.5
20845,6.5
20846,4.5
20847,6.33333
20848,10.0
20849,6.0
20850,4.5
20851,9.0
20852,7.33333
20853,9.0
20854,7.0
20855,10.0
20857,4.33333
20858,1.0
20859,8.57143
20862,6.0
20863,7.4
20864,4.0
20865,3.0
20866,8.0
20867,6.5
20868,7.8
20869,9.0
20870,6.0
20871,3.66667
20872,8.0
20873,6.33333
20874,2.0
20875,5.0
20876,7.5
20877,6.53846
20878,6.15625
20879,5.0
20880,7.0
20881,4.85714
20882,6.71429
20883,2.5
20884,9.0
20885,6.2
20886,9.0
20887,8.33333
20888,7.77778
20889,6.6
20891,7.0
20892,8.0
20893,3.0
20894,4.0
20895,2.0
20896,8.0
20897,1.0
20898,8.0
20899,4.0
20900,7.0
20901,5.0
20902,4.66667
20903,7.66667
20904,7.0
20905,6.0
20906,7.0
20907,7.92308
20908,6.0
20909,6.0
20910,4.36364
20911,5.66667
20912,7.0
20913,1.0
20914,9.0
20915,7.09091
20916,6.0
20917,4.0
20918,4.0
20919,8.125
20920,6.0
20921,2.0
20922,6.0
20923,4.0
20924,5.5
20925,9.0
20926,8.0
20927,8.0
20928,9.0
20929,9.0
20931,4.0
20932,5.5
20933,7.0
20934,9.0
20935,6.0
20936,1.0
20937,8.0
20938,6.75
20939,9.19048
20941,7.75
20942,10.0
20944,3.5
20945,7.66667
20947,7.44444
20948,7.5
20949,6.0
20950,10.0
20951,5.66667
20952,7.5
20953,2.66667
20954,7.6
20955,7.90244
20956,8.0
20957,1.0
20958,5.0
20959,6.0
20960,7.0
20961,5.42857
20962,1.0
20963,8.0
20964,7.625
20965,8.05714
20966,5.66667
20967,5.0
20968,8.5
20969,6.75
20970,6.11111
20971,6.0
20972,3.0
20974,6.5
20975,6.04348
20976,4.66667
20977,7.09091
20978,10.0
20979,7.0
20980,5.5
20981,5.33333
20982,5.5
20983,9.0
20985,8.41667
20986,8.5
20987,8.0
20989,5.0
20990,6.0
20991,8.0
20992,7.5
20993,7.0
20994,8.66667
20995,6.0
20996,7.5
20997,5.0
20998,8.0
20999,3.0
21000,7.0
21001,5.0
21002,1.0
21003,8.5
21004,7.0
21005,9.0
21006,6.28571
21007,5.0
21008,5.75
21010,10.0
21011,6.0
21012,9.0
21013,7.0
21015,5.0
21016,3.0
21017,5.0
21018,6.5
21019,8.0
21020,7.0
21022,6.33333
21023,5.66667
21024,7.0
21025,6.5
21026,10.0
21027,7.0
21028,6.33333
21029,7.0
21031,8.71429
21032,4.0
21033,7.0
21034,1.0
21035,6.66667
21036,4.69565
21037,6.88462
21038,8.05
21040,6.8
21041,5.0
21042,7.0
21043,8.33333
21044,6.8
21045,5.3913
21046,8.0
21047,7.0
21048,5.0
21049,9.0
21050,3.0
21051,1.8
21052,5.0
21053,6.0
21054,5.5
21055,8.5
21056,7.0
21057,9.0
21058,5.0
21059,6.0
21061,7.0
21062,6.6
21063,6.13793
21064,4.0
21065,5.0
21066,2.0
21067,8.0
21068,8.33333
21069,5.5
21070,4.0
21072,4.0
21073,7.0
21075,5.33333
21076,5.0
21077,5.41667
21078,3.0
21079,9.0
21080,2.0
21081,4.76667
21082,5.0
21083,5.9
21084,5.71429
21085,9.0
21086,6.0
21087,8.0
21088,9.5
21089,8.0
21090,6.66667
21091,5.5
21092,5.0
21093,5.5
21094,5.71429
21095,7.5
21096,3.0
21097,5.33333
21098,6.5
21099,7.0
21100,1.5
21101,6.81395
21102,5.0
21103,7.0
21104,7.0
21105,2.0
21106,5.5
21107,9.0
21108,7.30769
21109,2.5
21110,4.0
21111,4.0
21112,6.5
21114,3.0
21115,7.66667
21116,8.75
21117,9.0
21118,3.6
21120,5.5
21121,6.0
21123,10.0
21124,8.0
21125,6.71429
21126,5.0
21128,8.0
21129,8.0
21130,7.0
21131,1.0
21132,3.0
21133,5.0
21134,6.5
21135,8.0
21136,5.0
21137,6.5
21138,8.0
21139,7.25
21140,7.0
21141,3.0
21142,3.0
21143,7.0
21144,4.0
21145,2.0
21146,7.42857
21147,8.0
21148,4.75
21149,8.0
21150,5.0
21151,5.625
21152,4.0
21153,4.0
21154,5.0
21155,6.33333
21156,4.0
21157,6.94118
21158,4.66667
21159,7.66667
21160,6.0
21161,3.0
21162,10.0
21163,8.5
21164,8.33333
21165,9.0
21166,5.5
21167,7.875
21168,4.6875
21169,8.0
21170,6.0
21171,5.0
21172,7.0
21174,7.57143
21175,7.0
21176,5.0
21177,6.0
21178,1.0
21179,8.0
21180,8.0
21181,6.0
21182,9.0
21183,4.0
21184,7.0
21185,6.0
21186,7.75
21187,7.17857
21188,4.0
21189,6.0
21191,6.66667
21192,6.5
21193,4.0
21194,3.0
21195,4.35484
21196,5.5
21197,9.0
21198,5.0
21199,6.86486
21200,5.0
21202,6.75
21203,7.0
21204,3.0
21205,7.0
21206,5.5
21207,10.0
21208,6.0
21209,6.0
21210,5.0
21211,7.2
21212,5.8
21213,5.5
21214,1.0
21215,5.4
21216,6.83333
21217,9.5
21218,2.5
21219,7.0
21220,9.0
21221,8.0
21222,8.0
21223,6.57143
21224,4.0
21225,10.0
21226,5.33333
21227,4.0
21228,10.0
21229,8.0
21230,5.11765
21231,8.0
21232,8.0
21233,6.5
21234,7.0
21235,8.0
21236,8.0
21237,5.0
21238,3.66667
21239,9.0
21240,9.0
21241,5.75
21242,7.0
21244,7.75
21245,6.78571
21246,9.66667
21247,7.36364
21248,4.0
21249,8.2
21250,4.66667
21251,1.0
21253,8.0
21254,5.0
21255,6.0
21256,4.0
21257,7.38462
21259,8.0
21260,2.66667
21261,2.0
21262,5.33333
21263,8.21212
21264,6.0
21265,8.07143
21266,6.5
21267,7.0
21268,5.6
21269,7.0
21270,9.0
21273,5.05263
21274,5.2
21275,4.0
21276,7.5
21277,8.33333
21278,4.125
21279,7.75
21280,9.0
21281,7.0
21282,2.5
21283,8.0
21284,2.0
21285,2.0
21286,6.75
21287,7.0
21289,5.0
21291,10.0
21292,4.0
21293,7.61538
21294,7.0
21295,5.4
21296,6.23077
21297,1.0
21298,7.85714
21299,7.45455
21301,6.0
21302,8.25
21303,5.0
21304,7.85
21305,7.0
21306,6.0
21307,5.0
21308,6.0
21309,6.0
21310,3.5
21311,3.4
21312,7.75
21313,6.5
21314,5.6
21315,3.0
21316,9.0
21318,9.0
21319,6.5
21320,9.0
21321,4.0
21322,7.30435
21323,6.33333
21324,7.71429
21325,1.0
21326,8.0
21327,7.0
21328,6.1
21330,7.5
21331,8.0
21332,8.0
21333,3.0
21334,6.45455
21335,8.0
21336,7.41667
21337,5.5
21338,10.0
21340,7.66667
21341,7.0
21342,5.0
21343,9.0
21344,9.0
21345,8.0
21346,8.14286
21347,7.0
21348,7.0
21349,7.0
21350,7.0
21351,6.0
21352,7.75
21354,9.0
21355,7.0
21356,2.0
21357,5.0
21358,6.625
21359,2.33333
21360,9.0
21361,3.0
21362,8.0
21363,4.0
21364,7.0
21366,5.5
21367,7.0
21368,8.0
21369,3.0
21370,3.0
21371,7.0
21372,6.83333
21373,10.0
21376,8.0
21377,7.0
21378,2.0
21379,4.0
21380,6.0
21381,6.78571
21382,9.0
21383,5.5
21384,6.75
21385,3.0
21386,7.0
21387,7.75
21388,1.0
21389,6.0
21390,5.0
21391,4.5
21392,5.0
21393,9.0
21395,5.0
21396,5.0
21397,3.0
21398,5.0
21399,4.0
21400,1.0
21401,5.0
21402,8.5
21403,3.66667
21404,6.0
21405,8.58333
21406,8.78182
21407,6.0
21408,7.0
21409,5.33333
21410,9.0
21411,7.0
21412,6.94805
21413,9.25
21414,4.0
21415,9.0
21416,1.0
21419,4.0
21420,4.0
21423,4.0
21424,8.0
21425,7.75
21426,10.0
21427,8.5
21428,4.0
21429,6.125
21431,6.0
21432,8.0
21433,5.0
21434,8.0
21435,7.33333
21436,7.85714
21437,7.0
21438,6.0
21439,8.0
21440,7.0
21441,7.0
21442,5.84615
21443,5.17143
21444,9.0
21445,5.0
21446,5.31818
21447,7.0
21448,6.5
21449,8.0
21451,8.5
21452,5.0
21453,7.0
21454,6.8
21455,1.0
21456,5.14286
21457,7.0
21458,8.0
21459,6.18841
21460,7.0
21461,7.0
21462,10.0
21463,10.0
21464,6.0
21465,7.66667
21466,6.0
21469,8.0
21470,4.0
21471,5.66667
21472,6.4
21473,5.0
21474,8.0
21475,5.5
21476,9.0
21477,4.0
21478,7.0
21479,5.5
21480,7.375
21481,1.5
21482,5.83333
21483,7.0
21484,7.61905
21485,9.0
21486,6.44444
21487,6.33333
21488,6.0
21489,7.0
21490,5.57143
21491,5.33333
21492,6.0
21493,6.2
21494,7.0
21495,7.62903
21496,7.33333
21497,5.0
21498,5.25
21499,8.5
21500,5.0
21501,1.5
21502,4.0
21503,9.5
21504,4.6
21505,8.05128
21506,4.75
21508,5.5
21509,4.0
21510,5.0
21511,8.33333
21512,7.38462
21513,7.0
21514,5.0
21515,7.0
21516,4.5
21517,7.5
21518,5.0
21519,6.0
21520,4.5
21521,5.0
21522,7.0
21523,5.0
21524,4.0
21525,7.33333
21527,6.0
21528,6.0
21529,6.0
21530,7.2
21531,5.5
21534,7.0
21535,7.0
21536,4.0
21537,10.0
21538,7.0
21540,8.0
21541,6.5
21542,7.83333
21543,3.0
21544,8.5
21545,6.0
21546,8.0
21547,8.0
21548,5.0
21550,2.0
21551,7.75
21552,5.0
21554,8.0
21555,6.5
21556,8.0
21557,6.14286
21558,4.0
21559,5.0
21560,5.5
21561,5.72222
21562,4.0
21563,5.42857
21565,6.5
21566,7.0
21567,7.0
21568,6.66667
21570,7.33333
21571,7.33333
21572,8.5
21573,9.0
21575,4.5
21576,7.0
21577,6.33333
21578,7.5
21579,4.0
21580,7.33333
21581,6.0
21582,5.0
21583,6.0
21584,7.0
21585,8.0
21586,7.5
21588,5.6
21589,6.51724
21590,7.75
21592,9.0
21594,3.5
21596,7.75
21597,3.0
21598,5.5
21599,5.0
21600,7.0
21601,8.5
21602,6.66667
21603,3.0
21604,8.0
21605,8.0
21606,6.95
21608,8.0
21609,6.5
21610,7.0
21611,7.0
21613,7.47368
21614,1.0
21615,8.0
21616,1.0
21617,7.4
21618,6.71429
21619,8.25
21620,10.0
21621,2.0
21623,7.0
21624,5.0
21625,6.0
21626,8.0
21627,6.33333
21629,7.5
21630,2.5
21631,5.0
21632,6.2
21633,7.0
21634,6.0
21635,4.6
21636,8.0
21637,7.2
21638,6.33333
21639,4.0
21640,1.0
21641,6.5
21642,7.0
21643,6.75
21644,7.37037
21645,4.66667
21646,5.5
21647,6.25
21648,7.0
21649,5.53846
21650,6.0
21651,7.12245
21652,5.33333
21653,7.0
21655,4.11111
21656,5.0
21657,5.0
21658,7.8
21659,9.4
21660,9.0
21661,7.82927
21662,6.6
21663,8.0
21664,7.0
21665,10.0
21666,5.0
21667,7.47368
21668,8.0
21671,5.3
21672,7.5
21673,7.77778
21674,7.66667
21675,8.0
21676,6.625
21677,6.66667
21678,8.34483
21679,6.5
21680,10.0
21681,10.0
21682,5.0
21683,5.0
21684,10.0
21685,8.0
21686,5.0
21687,6.25
21688,8.0
21689,9.0
21690,6.30769
21691,7.83333
21692,7.0
21693,7.0
21694,5.0
21695,4.0
21696,6.0
21697,5.0
21698,7.75
21699,7.41667
21700,2.0
21701,2.0
21702,6.0
21704,5.0
21705,6.0
21706,5.0
21707,7.38889
21709,6.0
21710,6.9
21711,3.0
21712,7.66667
21714,7.8
21715,8.0
21716,4.33333
21717,8.65854
21719,7.375
21723,8.0
21724,7.5
21726,7.0
21727,7.7
21728,3.0
21729,6.0
21730,6.0
21731,5.8
21732,1.0
21733,7.5
21734,5.66667
21736,7.75
21737,7.6
21738,5.0
21739,5.83784
21740,7.0
21741,6.5
21742,7.0
21743,2.0
21744,7.5
21745,6.0
21746,10.0
21747,6.57143
21748,6.0
21749,7.0
21750,7.42857
21751,5.0
21752,8.71429
21753,8.0
21754,6.0
21756,6.0
21758,5.0
21759,5.0
21760,6.42857
21761,9.3
21762,5.5
21763,7.0
21764,7.0
21765,7.77011
21766,5.0
21767,7.0
21768,4.0
21769,4.9375
21771,4.5
21772,7.0
21773,6.05263
21774,10.0
21775,8.5
21776,2.0
21777,5.0
21779,5.5
21780,8.3125
21781,7.0
21782,6.0
21783,5.0
21784,6.0
21785,6.5
21786,8.25
21787,2.0
21788,5.16667
21789,3.0
21790,9.0
21791,6.0
21792,2.0
21793,5.75
21794,8.0
21795,4.0
21796,10.0
21797,10.0
21798,7.46154
21799,8.25
21800,10.0
21801,6.375
21802,7.0
21803,7.0
21804,2.22222
21805,4.0
21806,4.5
21807,8.33333
21808,7.4
21809,4.66667
21810,6.0
21811,6.5
21812,6.40625
21813,4.0
21814,7.0
21815,8.0
21816,10.0
21817,7.0
21818,7.90476
21819,8.5
21821,7.0
21822,8.0
21823,5.0
21824,5.0
21825,6.55556
21826,7.5
21827,7.81818
21828,4.0
21830,7.11111
21831,6.0
21832,6.0
21833,6.8
21834,9.5
21835,7.0
21836,3.5
21837,10.0
21838,7.0
21839,8.0
21840,6.9375
21841,9.0
21842,7.53846
21843,5.0
21844,6.83333
21845,8.0
21846,6.37931
21847,8.0
21848,6.0
21849,6.5
21850,7.0
21851,8.08333
21852,7.33333
21855,4.5
21856,7.33333
21858,7.0
21859,9.0
21861,6.5
21862,6.0
21863,7.0
21864,7.0
21865,8.0
21866,8.66667
21867,7.89474
21868,5.0
21870,6.0
21871,7.5
21872,7.0
21873,6.0
21874,8.0
21875,8.25
21876,2.0
21877,7.0
21878,3.66667
21879,5.0
21880,9.0
21881,8.0
21882,6.0
21884,1.0
21885,10.0
21886,7.0
21887,6.13333
21888,5.0
21889,1.33333
21890,4.0
21891,8.0
21892,6.0
21894,2.0
21895,2.0
21896,3.0
21897,7.33333
21898,8.0
21899,6.0
21900,7.5
21901,8.0
21902,4.5
21903,4.0
21905,6.0
21906,6.0
21907,8.0
21908,5.5
21910,6.46875
21912,8.68571
21913,7.88506
21914,5.0
21915,8.0
21916,7.0
21917,7.14286
21918,8.26667
21919,6.43478
21920,6.0
21921,6.0
21922,8.0
21923,8.0
21924,6.0
21925,8.0
21926,10.0
21927,7.0
21928,6.5
21929,6.0
21930,6.0
21931,9.66667
21932,7.0
21933,5.85714
21934,5.0
21935,6.66667
21936,7.0
21937,4.0
21938,10.0
21939,7.33333
21940,10.0
21941,8.0
21942,4.5
21943,7.76923
21944,6.0
21945,6.53333
21946,7.0
21947,4.0
21948,7.5
21949,4.0
21950,7.2
21951,1.0
21952,4.11765
21953,4.125
21954,7.0
21955,9.0
21956,4.0
21957,7.33333
21958,10.0
21959,5.39286
21960,5.0
21961,3.0
21962,6.0
21963,7.0
21964,7.0
21965,7.0
21966,2.0
21967,5.5
21968,10.0
21969,10.0
21970,6.25
21971,6.0
21972,7.0
21973,10.0
21974,3.6
21975,5.0
21976,4.86667
21979,9.0
21980,9.0
21981,7.82353
21982,5.5
21983,6.0
21984,4.0
21986,7.82353
21987,6.0
21988,5.16667
21990,5.5
21991,8.0
21992,10.0
21993,7.5
21994,7.0
21995,1.0
21996,8.0
21998,5.33333
21999,6.0
22001,7.22222
22002,7.81538
22003,8.16667
22004,3.33333
22005,7.0
22006,7.0
22007,7.83333
22009,7.4
22010,7.0
22011,1.0
22012,5.0
22013,5.0
22014,7.0
22015,9.0
22016,9.0
22017,6.375
22018,7.33333
22019,8.0
22020,8.0
22021,7.0
22022,6.0
22023,9.66667
22024,7.66667
22025,8.33333
22026,8.0
22027,9.0
22028,7.45
22029,7.69912
22031,7.0
22032,5.66667
22033,7.33333
22034,8.0
22035,9.0
22036,2.0
22037,2.0
22038,2.0
22039,6.0
22040,5.71429
22041,6.0
22042,6.75
22043,3.33333
22045,5.61905
22046,8.0
22047,10.0
22048,2.2
22049,8.6
22050,9.0
22052,7.0
22053,7.0
22054,9.5
22056,5.5
22057,7.0
22058,7.44444
22059,4.0
22061,6.33333
22062,4.875
22063,6.5
22064,9.0
22066,4.4
22067,8.5
22068,9.0
22069,6.0
22070,9.0
22071,8.0
22072,7.0
22073,6.5
22075,7.0
22076,7.5
22077,9.0
22078,5.33333
22079,5.0
22080,5.0
22081,6.33333
22082,7.0
22083,2.0
22084,7.1
22085,9.0
22086,2.0
22087,4.0
22088,10.0
22089,6.33333
22090,6.0
22091,6.0
22092,5.33333
22093,7.96
22094,7.31579
22095,8.5
22096,2.0
22097,6.0
22098,8.66667
22099,4.33333
22100,9.0
22102,4.29412
22103,5.0
22104,6.72727
22105,7.66667
22106,4.0
22107,5.0
22108,2.0
22109,6.66667
22110,5.0
22111,6.84615
22112,10.0
22113,3.5
22114,5.66667
22115,6.0
22117,3.0
22118,6.71429
22119,7.0
22120,8.5
22121,3.5
22122,7.0
22123,6.75
22124,9.0
22125,6.3
22126,2.0
22127,7.0
22128,6.5
22129,6.66667
22130,9.0
22131,7.0
22132,6.5
22133,6.0
22134,8.0
22135,4.0
22136,9.33333
22137,7.0
22138,8.0
22139,8.0
22140,7.25
22141,8.0
22142,4.0
22143,6.33333
22144,1.0
22145,7.0
22146,4.5
22147,5.5
22149,8.0
22150,7.0
22151,7.0
22153,3.0
22154,6.33333
22155,6.82353
22156,6.0
22157,7.0
22158,1.0
22159,8.5
22160,6.0
22161,5.0
22162,9.0
22163,10.0
22164,6.66667
22165,6.5
22166,6.6
22167,7.0
22168,7.0
22169,4.5
22171,6.72727
22172,9.0
22173,7.0
22174,7.0
22175,10.0
22176,5.0
22177,6.0
22178,6.0
22179,4.92308
22180,7.81818
22181,7.0
22182,5.55556
22183,7.0
22186,4.0
22187,9.5
22188,6.5
22189,6.5
22190,6.0
22191,7.66667
22192,7.25
22193,7.0
22194,6.0
22195,6.0
22196,7.0
22197,4.0
22198,10.0
22199,7.33333
22201,9.0
22202,6.8
22203,4.0
22204,6.3
22205,1.0
22206,8.5
22207,7.0
22208,7.33333
22209,7.88889
22210,10.0
22211,7.43182
22212,6.66667
22213,6.0
22215,7.38462
22216,5.0
22217,7.0
22218,7.66667
22219,6.0
22220,4.0
22221,5.0
22222,5.5
22223,4.5
22224,5.0
22225,8.0
22226,3.0
22227,4.0
22228,7.0
22229,5.33333
22230,6.5
22231,7.42857
22232,5.6
22234,8.0
22235,10.0
22236,7.0
22237,7.75
22238,10.0
22239,5.0
22240,5.5
22242,7.0
22243,7.0
22244,7.5
22245,6.0
22246,6.0
22247,7.0
22248,9.0
22250,7.71429
22251,4.25
22252,6.5
22254,7.26786
22255,5.66667
22256,8.0
22257,5.0
22258,8.0
22259,6.0
22260,7.5
22261,6.0
22262,7.0
22263,8.0
22264,5.0
22265,6.5
22266,9.0
22267,8.0
22269,8.5
22270,7.5
22271,6.0
22272,7.73469
22275,4.0
22276,7.66667
22278,6.0
22281,5.0
22282,5.0
22283,4.0
22284,6.8
22285,7.0
22286,6.0
22287,7.0
22288,9.5
22289,6.0
22290,7.21053
22291,3.0
22292,8.0
22293,8.0
22294,8.0
22296,8.0
22297,8.28571
22298,4.0
22299,7.5
22300,8.11111
22301,8.72727
22302,7.8
22303,6.0
22304,6.95238
22305,6.0
22306,7.0
22307,6.28571
22311,5.57143
22312,8.61905
22314,9.0
22315,6.0
22316,4.0
22317,8.0
22319,10.0
22321,5.5
22322,7.0
22323,7.0
22324,8.11765
22325,6.66667
22327,7.5
22328,8.10256
22329,8.0
22330,8.0
22331,6.83333
22332,8.5
22334,7.2
22335,8.8
22337,5.5
22338,7.81081
22339,5.66667
22340,2.0
22341,7.03333
22342,5.0
22343,4.0
22344,6.2
22345,7.0
22346,7.0
22347,7.5102
22348,1.0
22349,8.5
22351,6.0
22352,1.0
22353,6.0
22354,6.0
22355,3.0
22356,10.0
22358,7.0
22359,2.0
22360,10.0
22361,7.83333
22363,6.0
22364,10.0
22365,5.5
22366,5.0
22367,8.0
22368,6.5
22369,8.0
22370,9.0
22371,7.0
22372,7.0
22373,1.0
22374,10.0
22375,10.0
22376,7.375
22377,7.0
22378,3.5
22379,7.5
22380,6.5
22381,9.0
22382,6.41667
22383,7.0
22384,7.75
22385,7.19149
22386,5.0
22387,3.66667
22388,2.0
22389,6.93333
22390,4.66667
22391,8.0
22393,4.66667
22395,6.0
22396,7.0
22397,6.44444
22398,8.66667
22399,8.0
22400,3.66667
22401,8.0
22402,6.0
22403,8.33333
22404,5.5
22405,7.0
22406,8.25
22407,6.5
22408,6.8
22409,9.5
22411,6.27273
22412,7.0
22413,5.33333
22414,1.0
22415,4.0
22416,5.0
22417,7.0
22418,4.5
22420,5.5
22421,5.5
22422,6.0
22424,6.5
22425,5.7
22426,2.0
22427,7.2
22428,4.0
22430,5.8
22431,5.0
22432,7.0
22433,7.57143
22434,7.6
22435,7.19048
22436,9.0
22437,10.0
22439,7.6
22440,7.0
22441,1.0
22442,6.0
22443,4.66667
22444,6.0
22445,5.0
22446,6.0
22447,6.0
22448,6.0
22449,6.5
22450,7.75
22451,5.5
22452,8.0
22453,10.0
22454,5.5
22455,7.78947
22456,4.2
22457,7.93333
22458,6.67857
22459,3.0
22460,6.0
22461,8.55556
22462,3.0
22463,8.0
22464,9.5
22465,7.0
22466,8.0
22467,8.25
22468,4.0
